Date,AAPL,GOOG,MSFT,SPY,TSLA
2021-02-23,122.82072448730469,102.93115997314453,224.7672576904297,363.7967224121094,232.94667053222656
2021-02-24,122.32304382324219,104.13948059082031,226.00059509277344,367.8055114746094,247.33999633789062
2021-02-25,118.06832122802734,100.96783447265625,220.64324951171875,358.9429931640625,227.4066619873047
2021-02-26,118.33183288574219,101.2412109375,223.9097137451172,357.0934753417969,225.1666717529297
2021-03-01,124.70413970947266,103.46051025390625,228.30349731445312,365.7494812011719,239.47666931152344
2021-03-02,122.09860229492188,103.1786880493164,225.34536743164062,362.8955078125,228.81333923339844
2021-03-03,119.11250305175781,100.73670196533203,219.26539611816406,358.08868408203125,217.73333740234375
2021-03-04,117.22909545898438,101.8490982055664,218.46563720703125,353.65740966796875,207.14666748046875
2021-03-05,118.48794555664062,104.80403137207031,223.1581573486328,360.1634521484375,199.31666564941406
2021-03-08,113.55014038085938,100.61045837402344,219.10157775878906,358.3702392578125,187.6666717529297
2021-03-09,118.1659164428711,102.02853393554688,225.25865173339844,363.4869384765625,224.52667236328125
2021-03-10,117.08271789550781,102.14434051513672,223.9482421875,365.7494812011719,222.68666076660156
2021-03-11,119.01490020751953,105.11368560791016,228.486572265625,369.4578857421875,233.1999969482422
2021-03-12,118.10736846923828,102.48680114746094,227.1568603515625,369.9554443359375,231.2433319091797
2021-03-15,120.9958724975586,102.71395111083984,226.2511444091797,372.1617431640625,235.97999572753906
2021-03-16,122.5377197265625,104.00775909423828,229.04541015625,371.6922912597656,225.6266632080078
2021-03-17,121.74729919433594,103.93618774414062,228.3998565673828,372.9596862792969,233.93666076660156
2021-03-18,117.61944580078125,101.20940399169922,222.3101806640625,367.5333251953125,217.72000122070312
2021-03-19,117.09247589111328,101.55634307861328,221.95372009277344,366.85321044921875,218.2899932861328
2021-03-22,120.4103775024414,101.32719421386719,227.38812255859375,369.7826232910156,223.3333282470703
2021-03-23,119.5809097290039,102.04145812988281,228.920166015625,366.8720703125,220.72000122070312
2021-03-24,117.19007110595703,101.64878845214844,226.87742614746094,365.007080078125,210.08999633789062
2021-03-25,117.67799377441406,101.61399841308594,223.8711395263672,367.0604553222656,213.4633331298828
2021-03-26,118.28302001953125,101.17609405517578,227.8602294921875,372.9756164550781,206.23666381835938
2021-03-29,118.45866394042969,102.19007110595703,226.66546630859375,372.7872619628906,203.76333618164062
